track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_level
15MJ5NThPjj6xhPcts8MiY,"Take My Breath Away - Love Theme from ""Top Gun""",Berlin,70,6K8iDZW8jPaoiqSzFFebJA,Top Gun - Motion Picture Soundtrack (Special Expanded Edition),1999-01-01,Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits,0y8MUle9Lf8VDNjPsskzJB,rock,hard rock,0.497,0.719,6,-9.397,1,0.0266,0.0613,0.0,0.411,0.547,95.769,255733,high
3vv9phIu6Y1vX3jcqaGz5Z,Roses,The Chainsmokers,73,2GFflENKz28RcMoSuulPZC,Roses,2015-06-16,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,r&b,hip pop,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739,high
4W39Tu6p5tOlcVnZAGudtM,Magical,Timmo Hendriks,34,6UI60WHpqn20A1nKugR5QE,Magical,2019-09-13,Trending EDM by Nik Cooper,4N1ipiKR3xla8UXtE12XBm,edm,progressive electro house,0.411,0.829,5,-3.974,0,0.0519,0.0149,0.0,0.256,0.348,127.887,174492,somewhat_low
6jiDCykWPHvMlkYwMUFYvd,Wild Mustang (feat. Becky G),Yellow Claw,24,2F58weuq1zM6WbrvEibtwD,Blood For Mercy,2015-12-04,Tropical Morning,0vbtbmyihyvl2MVYrdKdGw,latin,tropical,0.72,0.836,7,-2.92,1,0.0354,0.011,0.0243,0.137,0.552,103.985,227895,low
5oQDYIpN3ieXNHwXAr8TXf,Na De Na,Angel Y Khriz,59,03UcnEB1GF99BGjNWbybrN,Showtime,2008-01-01,REGGAETON VIEJO,31hG19URdBvLEpQWKFYfdD,latin,reggaeton,0.881,0.894,6,-5.802,1,0.125,0.19,0.0,0.109,0.694,119.948,202880,somewhat_high
1NiTI21o1E44GSa7QGpULQ,Omw,Tom Thomson,42,4JX8220xol1c05F5QsAnZm,Omw,2018-11-22,Latin Village 2019,3JcJCsvBnRsA6oc7eUYDSB,latin,latin hip hop,0.876,0.519,1,-5.499,1,0.0713,0.0394,0.19,0.0953,0.533,103.012,168938,somewhat_low
00ReeHCY0FQUyuAUyPJdnk,Ain't No Future In Yo' Frontin',MC Breed,48,7mLks5uEIPmT0056mb5oV3,MC Breed & DFC,1991-01-01,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.672,0.761,0,-9.644,1,0.248,0.0514,0.0,0.474,0.731,102.192,244733,somewhat_high
5DkwgbwtvFzj7ITGkaSGxS,Fortunate Son,The Dead Daisies,50,0dwQ45RN04LVda7PGdbnbg,Fortunate Son,2019-07-26,Hard Rock,37i9dQZF1DX1X7WV84927n,rock,hard rock,0.305,0.864,0,-4.772,1,0.0516,5.35e-06,0.0,0.344,0.322,141.994,203520,somewhat_high
4A7DUET5H4f7dJkUhjfVFB,Lost in Paris,Tom Misch,61,28enuddLPEA914scE6Drvk,Geography,2018-04-06,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0.788,0.711,1,-7.811,0,0.0597,0.364,2.07e-05,0.0838,0.802,104.149,194023,somewhat_high
5sCwso3aURYAdieWEFI1nE,Icy (feat. Gucci Mane),Logic,11,6GeHCNwwqMMUrpxuGTRYcf,Confessions of a Dangerous Mind,2019-05-10,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.827,0.522,7,-4.866,1,0.0845,0.163,1.19e-06,0.109,0.477,151.99,265267,low
1aebwb9QAyVQmxZttwROWU,How High,Upchurch,41,5zs0aZqLLGTCZFgRa0idoI,Creeker,2018-02-12,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,0.716,0.533,10,-9.523,0,0.0324,0.608,1.1e-06,0.152,0.561,140.022,220415,somewhat_low
5zuE6KIynU31uACRF112R3,Ponte Bonita,Arcangel,64,0CPLMVp7rMi3BkzAMve96K,Historias de un Capricornio,2019-12-20,Perreo City,37i9dQZF1DWUlCmB8llCTB,latin,reggaeton,0.677,0.679,1,-4.928,1,0.163,0.439,3.22e-06,0.357,0.852,175.985,193099,somewhat_high
0K1XXuhaJBPWMcgjj3ug3u,Las Avispas,Juan Luis Guerra 4.40,50,3bHkIxCLH1CmadBBWuRLxO,Para Ti,2004-01-01,TROPICAL🌴,0TT57Pe3RZNGCy98G1UQpM,latin,tropical,0.814,0.944,4,-2.758,0,0.0532,0.544,7.91e-06,0.0642,0.961,130.082,197333,somewhat_high
592JiALLj5xL5Z6LuMmaOV,Spaceship (feat. Uffie) - MOTi Remix,Galantis,65,0RekAKOcexNf6alzxOOzzv,Spaceship (feat. Uffie) [Remixes],2018-06-19,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.507,0.883,2,-5.043,0,0.118,0.0503,1.86e-05,0.382,0.219,125.989,189524,somewhat_high
185ZAmEXHzplBXOWqNtwAa,Fire Is Coming,Flying Lotus,38,5WfDyog8yO7ZF8JdJxeZfl,Flamagra,2019-05-24,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,0.691,0.689,1,-8.441,1,0.208,0.0113,0.00143,0.217,0.171,143.039,196216,somewhat_low
5ScnlX18hRpXLKDsjk0jt1,This Is What It Feels Like - W&W Radio Edit,Armin van Buuren,33,7prdTyrXT9GDHDQwOudQds,This Is What It Feels Like (W&W Remix),2013-05-03,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.55,0.816,8,-6.559,1,0.0415,0.0014,0.00117,0.277,0.296,129.923,206505,somewhat_low
6fEztciYVlIyWTBe66clVj,All My Friends Are Dead,Turbonegro,54,3AZ1nJRyRQag2qI5Bb2WF5,Party Animals,2005-05-09,Hard Rock Workout!,5nQrMpkyWmxPX0gk74htMk,rock,hard rock,0.275,0.98,9,-0.866,1,0.11,0.037,5.17e-06,0.0943,0.455,185.024,158427,somewhat_high
6onJ9L9XvgDuXJab5LtQTI,Zigzag,Bhavi,61,2IyZFAAw9AcNYtt62VyoPz,Zigzag,2019-07-31,Trapperz,37i9dQZF1DWUmxBdWX3Pp4,rap,trap,0.897,0.523,0,-6.574,1,0.108,0.025,1.12e-06,0.118,0.336,144.978,167238,somewhat_high
1IQgMSRjsLjVw5VZFeWcC0,Heart,OTR,59,5oOeNGXiuRst2Dat4Ufkhp,Heart,2019-04-26,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.442,0.431,0,-9.007,0,0.0382,0.0102,0.000202,0.118,0.0707,109.128,195361,somewhat_high
0KLTAGe0gzsG3UevFT6DMr,So Far Down,American Sin,30,1a6ry5tM7VDEJBBh3Tes9E,American Sin,2019-03-22,Hard Rock Workout,5nOO372uzpOM5rB2bRWfkp,rock,hard rock,0.377,0.92,4,-4.095,1,0.148,0.000101,0.0,0.119,0.475,194.969,204802,somewhat_low
0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes,93,2ZaX1FdZCwchXl1QZiD4O4,Señorita,2019-06-21,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,190960,very_high
0JHwXSvHa9X1UdcKCDAwSg,Different Kind of Love,Kid Runner,30,04svuWarxl21Tt0KhQ3aFK,Different Kind of Love,2015-11-13,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.591,0.868,0,-5.555,1,0.0362,0.00128,0.000586,0.116,0.553,110.018,207427,somewhat_low
6mwA6YiKDjAUG8kWvRRUPh,Back At One,Brian McKnight,71,0ZnKlkQrZb1xDbT8bmPSjo,Back At One,1999-09-21,The Sound of Urban Contemporary,07zF8MjQPsiYUXiAIGZ5TA,r&b,urban contemporary,0.661,0.346,11,-9.115,1,0.03,0.452,0.0,0.131,0.256,129.752,263667,high
6JqpFboOH2bq9pzaYbkKBn,R.I.P. (feat. Rita Ora & Anitta),Sofia Reyes,76,2yN1kxrx1Z1CHO5VMdO2Yk,R.I.P. (feat. Rita Ora & Anitta),2019-03-15,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.764,0.752,8,-3.713,0,0.0711,0.18,0.0,0.0701,0.698,100.066,187200,high
2jQiSYrwJehQAcuaaQrXnS,Friends,Chase Atlantic,69,4FdPaL1MvZtioq0Uf74Jau,Nostalgia,2015-02-21,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,0.422,0.609,11,-6.361,0,0.0335,0.0114,4.76e-06,0.108,0.0911,107.34,230011,high
5HFPfp2p6V4pycGKaIMlIH,Make Luv,Room 5,52,79w6qhBCW7WrtJCNRUFh89,Music & You,2003-11-24,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.882,0.887,1,-4.91,1,0.116,0.0112,0.635,0.0345,0.657,124.81,212413,somewhat_high
2CSsOy2PTQNkhPc7SRqr78,Mieć i nie mieć,Jetlagz,60,78IGWT0IQZ1WUScNRkw53O,Szum,2019-11-29,Generacja Hip Hop,37i9dQZF1DWXJnyndhASBe,rap,hip hop,0.563,0.655,8,-7.642,1,0.387,0.302,0.0,0.211,0.417,95.08,216867,somewhat_high
3Gzcb65waeZYidm0vSaelM,Red Light,Tee Grizzley,56,3QqkbNMuerqYvLZcDGp9zk,Red Light,2020-01-17,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.846,0.716,1,-5.516,1,0.236,0.00101,0.0,0.244,0.213,98.005,127347,somewhat_high
02SYyUomra8IVpvSqNWR5s,Hiding,STLN,33,38U1hCAP648DoEhZVdeOV4,Hiding,2020-01-10,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,0.768,0.769,5,-8.019,0,0.0655,0.039,0.00285,0.108,0.546,126.014,156038,somewhat_low
2IQB5iBapo0Y37Yc0PtIZc,Contact,Lulleaux,58,7qCZ7hu4uJKHGAbQvdBgVG,Contact,2017-08-18,Tropical House Run 190 BPM,37i9dQZF1DWSTc9FdySHtz,latin,tropical,0.651,0.76,7,-3.377,1,0.054,0.351,0.0,0.151,0.673,96.204,141875,somewhat_high
1sviDBcAqVOxMXq4xITVEs,Que Calor (feat. J Balvin & El Alfa),Major Lazer,84,2epUYHJteejHG4trbc8drd,Que Calor (feat. J Balvin & El Alfa),2019-09-11,De Fiesta,37i9dQZF1DWVskFRGurTfg,latin,reggaeton,0.795,0.885,8,-4.13,1,0.0713,0.0375,0.00638,0.292,0.46,126.037,169998,high
54NQP70Bn4nAspwZODu732,Casablanca,BLACHA,55,6pjKJ1WSH0S02sOMZKZqgG,Casablanca,2018-07-29,Trap strefa,37i9dQZF1DWY3UKS6jvnxr,rap,trap,0.715,0.785,11,-4.973,0,0.0996,0.509,0.0,0.169,0.504,121.077,144640,somewhat_high
2rizacJSyD9S1IQUxUxnsK,All We Know,The Chainsmokers,70,0xmaV6EtJ4M3ebZUPRnhyb,All We Know,2016-09-29,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90.0,194080,high
5qbtHIOOPeiALZnn7QmPJN,Obvious,DIAMANTE,36,5ELjHlzUpuI0MRD8wHRPuA,Obvious,2020-01-17,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.419,0.862,5,-5.542,0,0.0407,0.000112,0.0,0.39,0.448,156.041,222147,somewhat_low
6ykGYmFGCSqfaMKgopoELz,on the road,Idaly,35,5NLrnbG0o0GsJEcKlaHCdv,on the road,2019-03-01,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,1d0fonZHpN4LYHTKbmNRbm,latin,latin hip hop,0.568,0.725,1,-7.395,1,0.159,0.311,9.2e-06,0.113,0.715,95.599,167260,somewhat_low
135TYaJ0WsivC2Zk7MEX4Y,Project T - Martin Garrix Remix,Dimitri Vegas & Like Mike,2,1oimvY3x0rAbi6q6TOaOtn,Project T (Martin Garrix Remix),2013-10-14,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.561,0.725,9,-7.212,0,0.042,0.00358,0.857,0.0872,0.117,127.993,312197,very_low
4RXpgGM7A4Hg7cFBoH5KyF,Hey Brother,Avicii,77,1s9tU91VJt4sU5owi29GD3,True,2013-01-01,10er Playlist,1kEczIkZH8IgaWT2BiApxZ,pop,electropop,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093,high
5sIx4BlfYGuZeSLF40N9GH,Remind Me to Forget,Kygo,74,5Og1PZOwpUkL8slf11stBq,Remind Me to Forget,2018-03-16,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,0.685,0.508,0,-6.4,1,0.0987,0.193,0.0,0.139,0.315,99.063,217287,high
6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay,77,2R7iJz5uaHjLEVnMkloO18,Mylo Xyloto,2011-10-24,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.449,0.585,5,-6.762,1,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627,278719,high
2wrHFNnQoGJ9ORiXmyBoSA,Circle of Cranes,Julian Kerins,41,3NHRPuE3d9PAz2tdQVRNCN,Maelstroms,2017-11-13,INDIE POP! TUNES,0HD4Pc1PK8fsyKQq9e2U2v,latin,latin pop,0.25,0.406,9,-8.458,1,0.0315,0.356,7.08e-06,0.103,0.112,167.964,306875,somewhat_low
2giazEQyvRYASDqKpOuZlU,Takedown,Dirty Palm,52,6hukxfWwRgZeDjhIMQH4qN,Takedown,2019-12-13,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.799,0.937,1,-1.635,1,0.0689,0.00104,0.222,0.115,0.349,128.023,150061,somewhat_high
7k4t7uLgtOxPwTpFmtJNTY,Tusa,KAROL G,98,7mKevNHhVnZER3BLgI8O4F,Tusa,2019-11-07,Latin Pop VIP,37i9dQZF1DX1QnNyJOBQBv,latin,latin pop,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,very_high
5vBtQYXPl3doQwnlFHwknb,Surfer,Be Vis,65,6mTlaffO1tebUC6fzo662W,Surfer,2018-05-17,Trap strefa,37i9dQZF1DWY3UKS6jvnxr,rap,trap,0.832,0.535,9,-10.714,1,0.194,0.143,0.0,0.246,0.556,120.008,155276,somewhat_high
4hbGPfz03P8Nnh75mFIAoH,Lucky - Spotify Session,Jason Mraz,45,22MrOvzmcn6WeE4v6Ua6dj,Spotify Sessions,2014-09-16,Unplugged Hits 📣,5NTm3injIRkUMROsZr3C2O,latin,latin pop,0.519,0.62,9,-8.156,0,0.151,0.657,0.0,0.679,0.285,100.137,391404,somewhat_low
3bXptsvAsA4gLaaRKMHsr0,In My Mind (Axwell Radio Edit),Ivan Gough & Feenixpawl feat. Georgi Kay,48,7xFnyYYOFuljBw8e6NsBIV,In My Mind,2012-04-27,"Electrónica, Progressive House, Electro House y más 🎧",0o5gKmuET7F3lQnpFxvPO8,edm,progressive electro house,0.511,0.83,7,-4.504,0,0.0606,0.0429,3.05e-06,0.342,0.355,128.038,185625,somewhat_high
07bCARhk2dH7hpMHd1DUJe,Damage,Outr3ach,42,7rI2abCXTc4I89TEVtIOUU,Damage,2019-11-15,Trap Nation,0NCspsyf0OS4BsPgGhkQXM,rap,trap,0.601,0.557,0,-6.409,1,0.0772,0.315,2.33e-06,0.162,0.235,74.986,210000,somewhat_low
0SibPl0V9rpSmaqx4mXzmV,Espejo,Javiera Mena,35,4C3iEuPGaKx70a24kTEZmA,Espejo,2018-04-27,This Is: Javiera Mena,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.656,0.811,1,-5.411,0,0.0305,0.125,0.00728,0.164,0.501,122.967,224133,somewhat_low
6HPRxfAFmvHZqQHtB1OPPu,Bad Vibe (feat. A Boogie Wit da Hoodie & 2 Chainz),Quando Rondo,69,7KJwcSLglruWIOav9w3bKS,Bad Vibe (feat. A Boogie Wit da Hoodie & 2 Chainz),2020-01-03,Hip-Hop Central,37i9dQZF1DWY6tYEFs22tT,rap,hip hop,0.833,0.614,2,-4.842,1,0.17,0.13,0.0,0.0858,0.389,100.03,198608,high
6aommJFM8i3iT4inKuDSXh,Chachachá,Jósean Log,74,5DtrZ74RgqpVVqLWncmqyZ,Háblate de Mí,2016-10-14,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.68,0.321,5,-10.944,1,0.0376,0.791,4.67e-06,0.125,0.416,110.827,215986,high
6LDRTOMCSx81hKXAk1LuHd,At This Moment,Billy Vera & The Beaters,43,3f9rbliKGTav57Ivvb9Wzu,The Best of Billy Vera and the Beaters,2002,80s Pop & Rock Hits and Album Tracks,0XOIK4m26aeYSD61E5nSVW,rock,album rock,0.578,0.286,6,-7.371,1,0.0421,0.864,2.68e-05,0.168,0.16,80.975,234507,somewhat_low
2AhV6GW8sUFpcEuDy5EOln,Puppet Theatre,Claptone,55,2ZDWGFPWueua1EHWvAAwzD,Charmer,2015-10-16,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,pop,electropop,0.936,0.648,7,-6.72,1,0.0404,0.0753,0.0509,0.104,0.663,115.026,254641,somewhat_high
1IoQsA58Sj2odO1pp2dEVe,Wake + Bake,Machine Gun Kelly,42,3yWRq9Dd2UO5xyqxTjLDmp,bloom,2017-05-12,"🔥💵 Hip Hop, Rap, Heavy 808's - New School",3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.341,0.518,9,-5.012,0,0.07,0.000673,0.00716,0.745,0.0901,52.538,183760,somewhat_low
4pg1CRAajCYbb1q2sZypPf,Echa Pa'lla (Manos Pa'rriba),Pitbull,4,4brEzXAZB8SWqgQIOBn7nF,I Am Armando (Armando Reloaded),2012-07-30,latin hip hop,3nH8aytdqNeRbcRCg3dw9q,latin,latin hip hop,0.553,0.806,10,-5.783,1,0.249,0.134,0.0,0.0678,0.961,86.818,199627,low
6dX62wjTHi9F1srVTjV89X,8 Letters - R3HAB Remix,Why Don't We,2,1Wb0Ne9QaY136uNR6x0ObE,8 Letters (R3HAB Remix),2018-09-28,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.638,0.708,1,-5.001,0,0.0421,0.24,0.0,0.311,0.582,103.16,132233,very_low
1ztOeR0UMNFGj6B6b1sAi4,Pick You Up (feat. Penny F),Redondo,50,5iEdVMinksTe5aO1ZIWBpm,Pick You Up (feat. Penny F),2019-08-02,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.592,0.762,1,-6.601,0,0.0686,0.00463,0.157,0.349,0.432,124.968,199750,somewhat_high
0zrHx4EhLePXUa8KhGpS3E,I Fell In Love,Gidge,45,0GGP9n1WFDvKLPo8ewdHFi,Autumn Bells,2014-09-22,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.539,0.61,8,-10.999,0,0.134,0.121,0.809,0.0857,0.0395,123.218,385726,somewhat_low
0unTGcjFrPA4UzC7Ro9lBl,Souls Got Saved,Adrianne Archie,3,6y5QkTogtKX0z1o8y96Afc,Heart Soul Mind & Strength,2009-09-29,Gospel Neo Soul,2wP2UAYC4Nqb6oUXkMJlAz,r&b,neo soul,0.706,0.713,1,-8.564,1,0.325,0.0635,0.000172,0.108,0.786,77.487,237853,very_low
1afuAgWlDOD48Ue3B3XjJu,VHS Sex,Com Truise,37,3r3xMNOAv4zAlevfVhbWHX,Galactic Melt,2011-06-14,Electropop And Play,7p30DzTAgW6OhspSXHTI88,pop,electropop,0.612,0.628,1,-7.82,1,0.0447,0.124,0.85,0.231,0.366,172.176,265133,somewhat_low
2gnWkD0NZU5X5rLLgmAqca,Forever Swing (feat. Doug E Fresh),Tucka: King Of Swing,30,4C44nqR2ndlVcxMEaFrg3d,Love Rehab 2,2012-08-14,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.834,0.583,0,-6.895,1,0.0342,0.109,5.88e-06,0.0622,0.897,105.002,327995,somewhat_low
143xRgiJanPo2U5RIZQdqh,Turbococco,Ghali,61,4XVR3znQAin5ubeuDnxZVW,Turbococco,2019-06-21,Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020),6kVFIQBhLT4003iw2WWEv1,r&b,hip pop,0.727,0.871,4,-3.944,0,0.061,0.135,7.59e-05,0.0492,0.963,94.992,156734,somewhat_high
0Q9VZEgOsyuwBcv3MS4w2J,Chaos Theory - Original Mix,Mark Knight,22,01cpUHGqPXT6haJW0dgbv8,A Year In The Life,2016-01-22,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.716,0.98,6,-6.35,1,0.112,0.000447,0.887,0.686,0.0281,123.996,418065,low
1oxL7DwEwi0L3LpOrYh8xn,What A Fellowship,Adrianne Archie,8,78LuJXr2cCqUjum3lsBqo0,"He That Hath An Ear, Let Him Hear",2006-01-01,Gospel Neo Soul,2wP2UAYC4Nqb6oUXkMJlAz,r&b,neo soul,0.673,0.742,1,-4.632,0,0.0501,0.0457,0.0,0.0851,0.701,95.004,240120,low
2idwuN0c9fSVnOZi3o8xhj,Escape,Oskah,15,7dy4UkI5UyJtJNcnExKr3c,Escape,2019-08-02,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.523,0.843,2,-5.578,0,0.0793,0.000985,4.6e-05,0.62,0.0752,127.991,157031,low
2UXd7o203nuQXQiZRbYCQp,Hole in the Earth,AWAY,46,3miwIB4ZzCuGmupnhAIheH,Hole in the Earth,2019-08-15,Trending EDM by Nik Cooper,4N1ipiKR3xla8UXtE12XBm,edm,progressive electro house,0.619,0.697,11,-4.103,0,0.163,0.122,0.00214,0.303,0.523,149.94,256012,somewhat_low
6oW0uYJZAR5RjOWBr9onVj,Devoted Passion,Figub Brazlevic,53,0BGF2BSK6WoS36qRP0aYj9,Devoted Passion / Moonlight in Marrakech,2019-12-20,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,0.683,0.754,10,-6.466,1,0.0576,0.43,0.591,0.0932,0.646,83.016,143133,somewhat_high
0b49amLX2WGFwGNmq6xE82,Love Is a Bitch,Two Feet,5,7dq7DlFj8EWGmTySwhNRGc,Love Is a Bitch,2017-05-19,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.532,0.178,9,-9.754,0,0.0541,0.614,0.14,0.0985,0.103,149.879,181467,low
3fNj2LaYofOn3wkwVhsK08,Chery Chery Lady,Toni Lo,41,0dXjcAQBSfm3w7JrYtZuhk,Best Songs of 80's Disco Music. Las Mejores Canciones De La Música Disco De Los Años 80,2013-12-20,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.795,0.795,9,-3.555,0,0.0506,0.204,0.0,0.272,0.796,110.946,209747,somewhat_low
6gpcs5eMhJwax4mIfKDYQk,Slide (feat. Frank Ocean & Migos),Calvin Harris,74,1UIlzhqJLiA3f6OVw7QKn6,Slide (feat. Frank Ocean & Migos),2017-02-24,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813,high
4eLSCSELtKxZwXnFbNLXT5,On Top Of The World,Imagine Dragons,19,1vAEF8F0HoRFGiYOEeJXHW,Night Visions (Deluxe),2012-09-04,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.507,0.923,0,-5.581,1,0.173,0.0818,4.63e-06,0.0951,0.768,99.252,189840,low
3Ae2o4djhhgBJ7R1gkJpZv,Hotel Room,Lauren Sanderson,48,3lH21A9TWEa9xD1ACUQfTY,Hotel Room,2019-09-24,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.679,0.485,0,-7.926,1,0.0598,0.0164,0.0,0.213,0.709,92.007,164348,somewhat_high
1rbhZEID2UYfUxECEMefyM,Quintessential,Rick Ross,21,5fwdtSABKLaSOMT3UhpWa7,Hood Billionaire (Deluxe),2014-11-24,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.813,0.603,6,-5.454,0,0.321,0.316,0.0,0.36,0.829,123.172,193933,low
3r1nwFFe5Vk7y5eYvmh2Kh,Ghost,Badflower,3,6Bthd1sqnKm77fogRdGgxa,Ghost,2018-06-08,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.505,0.848,11,-5.173,0,0.0575,0.0106,0.0,0.18,0.282,140.055,259428,very_low
5hYijRB4AJYveUDXBrbslS,Sanctuary (feat. Big K.R.I.T.),ELHAE,40,0xqUuEVN3srOCA51CprgIk,Trouble in Paradise,2019-02-22,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.538,0.67,3,-7.071,0,0.404,0.119,0.0,0.423,0.674,76.698,217649,somewhat_low
7iSes74ifLt0Ldk0pL3n7k,La solución (feat. Carlos Rivera),Laura Pausini,62,0PNGIZSj8ZUdlQyB8spjD7,Hazte sentir más,2018-03-16,Exitos 2020 - Latin Billboard,0k2IDDkcVyIpIgE6d1woDM,latin,latin pop,0.617,0.466,1,-5.223,1,0.0356,0.828,0.0,0.132,0.344,125.967,233800,somewhat_high
6l2UmWFHtPqgWq0hnqlfJT,Como Soy,Pacho El Antifeka,52,6aDcL8v3iXacgkHL7DGu0G,Como Soy,2018-08-30,Trap 2020 🔥,37DFLy7lqF3qiR99Ss2ZGR,rap,trap,0.819,0.753,9,-6.826,0,0.0568,0.0736,0.0,0.106,0.389,113.974,312233,somewhat_high
0Pa2lIbEbjEj8crftEiTRC,Dead Prez,Malcolm Voltaire,13,0lHMdi1tP9sNNO7O33tLDX,Dead Prez,2019-01-18,Smooth Hip Hop,7ozFIvz1bE1HPgQTUl5qfT,r&b,hip pop,0.714,0.499,3,-5.947,0,0.387,0.695,0.0,0.111,0.898,73.03,182115,low
2fXKyAyPrEa24c6PJyqznF,Common People,Pulp,68,3ly9T2L4pqTZijFgQssd3x,Different Class,1995-10-30,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.314,0.797,0,-9.026,1,0.038,0.0057,5.59e-05,0.0718,0.569,145.393,351627,somewhat_high
7Eso5mURNFprb5PmhOXDlf,La Plata (feat. Lalo Ebratt),Juanes,68,0XLBczjmcgplRNc6m6erfV,La Plata,2019-01-11,Exitos 2020 - Latin Billboard,0k2IDDkcVyIpIgE6d1woDM,latin,latin pop,0.762,0.74,1,-4.72,0,0.226,0.201,0.0,0.275,0.961,167.881,195493,somewhat_high
7I9Xd5GMl0CNvnM6PFpS1q,Hear Me,Wolf Jaw,31,6UBGpKLwNMfNysojeWT3Hl,The Heart Won't Listen,2019-10-25,Hard Rock,37i9dQZF1DX1X7WV84927n,rock,hard rock,0.259,0.919,8,-4.649,1,0.0717,3.41e-05,0.364,0.339,0.3,162.229,219725,somewhat_low
